Team_Name,Opp_Name,Date,Game_Round,Team_Outcome,Team_Goals,Team_Points,Team_Score,Opp_Goals,Opp_Points,Opp_Score,Venue
SLIGO,CAVAN,10/03/2013,"NFL, DIV 3 ",TIE,2,9,15,1,12,15,MARKIEVICZ PARK
WICKLOW,ANTRIM,10/03/2013,"NFL, DIV 3 ",TIE,2,7,13,1,10,13,AUGHRIM
MEATH,ROSCOMMON,10/03/2013,"NFL, DIV 3 ",WIN,2,11,17,0,12,12,DR HYDE PARK
WICKLOW,MONAGHAN,16/03/2013,"NFL, DIV 3 ",LOSS,3,10,19,5,13,28,CLONES
ANTRIM,ROSCOMMON,16/03/2013,"NFL, DIV 3 ",LOSS,1,6,9,0,11,11,CASEMENT PARK
SLIGO,MEATH,16/03/2013,"NFL, DIV 3 ",LOSS,2,12,18,1,17,20,PAIRC TAILTEAN
FERMANAGH,CAVAN,16/03/2013,"NFL, DIV 3 ",WIN,1,12,15,1,10,13,KINGSPAN BREFFNI PARK
FERMANAGH,SLIGO,24/03/2013,"NFL, DIV 3 ",WIN,0,15,15,0,9,9,BREWSTER PARK
WICKLOW,CAVAN,24/03/2013,"NFL, DIV 3 ",LOSS,0,11,11,0,14,14,AUGHRIM
MONAGHAN,ROSCOMMON,24/03/2013,"NFL, DIV 3 ",LOSS,0,7,7,0,8,8,DR HYDE PARK
MEATH,ANTRIM,31/03/2013,"NFL, DIV 3 ",WIN,1,19,22,0,11,11,CASEMENT PARK
ANTRIM,MONAGHAN,07/04/2013,"NFL, DIV 3 ",LOSS,0,13,13,3,16,25,CLONES
WICKLOW,SLIGO,07/04/2013,"NFL, DIV 3 ",LOSS,0,11,11,1,12,15,MARKIEVICZ PARK
FERMANAGH,MEATH,07/04/2013,"NFL, DIV 3 ",LOSS,0,14,14,2,12,18,PAIRC TAILTEAN
ROSCOMMON,CAVAN,07/04/2013,"NFL, DIV 3 ",WIN,2,14,20,1,7,10,KINGSPAN BREFFNI PARK
MEATH,MONAGHAN,27/04/2013,"NFL, DIV 3  FINAL",LOSS,3,8,17,2,16,22,CROKE PARK
CARLOW,TIPPERARY,03/02/2013,"NFL, DIV 4 ",WIN,1,14,17,0,16,16,SEMPLE STADIUM
LEITRIM,LIMERICK,03/02/2013,"NFL, DIV 4 ",LOSS,0,9,9,0,11,11,"GAELIC GROUNDS, LIMERICK"
WATERFORD,CLARE,03/02/2013,"NFL, DIV 4 ",WIN,1,9,12,0,11,11,MILLTOWN
LONDON,OFFALY,03/02/2013,"NFL, DIV 4 ",LOSS,1,5,8,1,13,16,RUISLIP
WATERFORD,TIPPERARY,09/02/2013,"NFL, DIV 4 ",WIN,2,8,14,0,9,9,DUNGARVAN
OFFALY,LIMERICK,10/02/2013,"NFL, DIV 4 ",LOSS,1,8,11,0,12,12,"O CONNOR PARK, TULLAMORE"
LEITRIM,CLARE,10/02/2013,"NFL, DIV 4 ",LOSS,2,8,14,1,14,17,PAIRC SEAN MAC DIRMADA
LONDON,CAVAN,16/02/2013,"NFL, DIV 4 ",LOSS,1,9,12,0,13,13,DR CULLEN PARK
WATERFORD,LIMERICK,02/03/2013,"NFL, DIV 4 ",LOSS,0,6,6,0,8,8,DUNGARVAN
LONDON,TIPPERARY,03/03/2013,"NFL, DIV 4 ",LOSS,1,7,10,2,12,18,SEMPLE STADIUM
CARLOW,LEITRIM,03/03/2013,"NFL, DIV 4 ",LOSS,0,12,12,1,16,19,DR CULLEN PARK
OFFALY,CLARE,03/03/2013,"NFL, DIV 4 ",LOSS,2,5,11,0,13,13,"O CONNOR PARK, TULLAMORE"
CLARE,TIPPERARY,09/03/2013,"NFL, DIV 4 ",LOSS,0,10,10,1,13,16,"CUSACK PARK, ENNIS"
LONDON,WATERFORD,09/03/2013,"NFL, DIV 4 ",WIN,0,14,14,1,10,13,RUISLIP
CARLOW,LIMERICK,10/03/2013,"NFL, DIV 4 ",LOSS,0,9,9,0,10,10,"GAELIC GROUNDS, LIMERICK"
OFFALY,LEITRIM,10/03/2013,"NFL, DIV 4 ",WIN,0,9,9,0,8,8,PAIRC SEAN MAC DIRMADA
WATERFORD,LEITRIM,16/03/2013,"NFL, DIV 4 ",LOSS,3,7,16,3,14,23,PAIRC SEAN MAC DIRMADA
CARLOW,OFFALY,16/03/2013,"NFL, DIV 4 ",LOSS,1,11,14,2,11,17,"O CONNOR PARK, TULLAMORE"
LIMERICK,TIPPERARY,16/03/2013,"NFL, DIV 4 ",LOSS,0,9,9,0,15,15,"GAELIC GROUNDS, LIMERICK"
WATERFORD,OFFALY,24/03/2013,"NFL, DIV 4 ",LOSS,1,11,14,2,15,21,CARRIGANORE
LONDON,LIMERICK,24/03/2013,"NFL, DIV 4 ",LOSS,1,8,11,1,9,12,RUISLIP
LEITRIM,TIPPERARY,24/03/2013,"NFL, DIV 4 ",LOSS,0,14,14,2,15,21,SEMPLE STADIUM
CARLOW,CLARE,24/03/2013,"NFL, DIV 4 ",LOSS,0,9,9,1,12,15,DR CULLEN PARK
LONDON,CLARE,30/03/2013,"NFL, DIV 4 ",LOSS,0,8,8,2,14,20,"CUSACK PARK, ENNIS"
LONDON,LEITRIM,07/04/2013,"NFL, DIV 4 ",LOSS,1,9,12,1,11,14,PAIRC SEAN MAC DIRMADA
CARLOW,WATERFORD,07/04/2013,"NFL, DIV 4 ",LOSS,0,10,10,0,15,15,DR CULLEN PARK
OFFALY,TIPPERARY,07/04/2013,"NFL, DIV 4 ",WIN,2,10,16,1,8,11,"O CONNOR PARK, TULLAMORE"
LIMERICK,CLARE,07/04/2013,"NFL, DIV 4 ",WIN,1,13,16,0,10,10,"CUSACK PARK , ENNIS"
OFFALY,LIMERICK,27/04/2013,NFL. DIV 4  FINAL,LOSS,1,11,14,0,16,16,CROKE PARK
TYRONE,CORK,30/03/2014,"NFL, DIV 1 ",UNKNOWN,0,20,20,2,14,20,PAIRC UI RINN
WESTMEATH,CORK,02/02/2014,"NFL, DIV 1 ",UNKNOWN,0,10,10,0,18,18,PAIRC UI RINN
DERRY,DUBLIN,16/03/2014,"NFL, DIV 1 ",UNKNOWN,1,16,19,0,13,13,CELTIC PARK
MAYO,DERRY,13/04/2014,"NFL, DIV 1  SEMI FINAL",UNKNOWN,1,16,19,2,15,21,CROKE PARK
DERRY,TYRONE,01/02/2014,"NFL, DIV 1 ",UNKNOWN,1,15,18,2,12,18,CELTIC PARK
CORK,DUBLIN,01/03/2014,"NFL, DIV 1 ",UNKNOWN,1,17,20,0,18,18,CROKE PARK
CORK,DUBLIN,13/04/2014,"NFL, DIV 1  SEMI FINAL",UNKNOWN,2,13,19,2,20,26,CROKE PARK
KERRY,DUBLIN,01/02/2014,"NFL, DIV 1 ",UNKNOWN,1,10,13,2,8,14,CROKE PARK
KILDARE,DUBLIN,08/03/2014,"NFL, DIV 1 ",UNKNOWN,1,12,15,1,22,25,CROKE PARK
MAYO,DUBLIN,29/03/2014,"NFL, DIV 1 ",UNKNOWN,2,17,23,3,14,23,CROKE PARK
KILDARE,MAYO,02/02/2014,"NFL, DIV 1 ",UNKNOWN,2,19,25,2,18,24,NEWBRIDGE
DOWN,ARMAGH,07/02/2014,"NFL, DIV 2 ",UNKNOWN,2,7,13,2,5,11,ATHLETIC GROUNDS
LAOIS,ARMAGH,08/03/2014,"NFL, DIV 2 ",UNKNOWN,1,12,15,2,18,24,ATHLETIC GROUNDS
KILDARE,TYRONE,02/03/2014,"NFL, DIV 1 ",UNKNOWN,1,21,24,3,16,25,NEWBRIDGE
DERRY,KERRY,09/02/2014,"NFL, DIV 1 ",UNKNOWN,0,16,16,0,14,14,FITZGERALD STADIUM
WESTMEATH,DUBLIN,09/02/2014,"NFL, DIV 1 ",UNKNOWN,1,7,10,0,14,14,"CUSACK PARK, MULLINGAR"
KILDARE,CORK,09/02/2014,"NFL, DIV 1 ",UNKNOWN,1,12,15,0,16,16,PAIRC UI RINN
MAYO,TYRONE,09/02/2014,"NFL, DIV 1 ",UNKNOWN,0,15,15,2,15,21,OMAGH
WESTMEATH,DERRY,02/03/2014,"NFL, DIV 1 ",UNKNOWN,0,12,12,3,16,25,CELTIC PARK
DERRY,CORK,09/03/2014,"NFL, DIV 1 ",UNKNOWN,3,14,23,2,18,24,PAIRC UI RINN
TYRONE,KERRY,09/03/2014,"NFL, DIV 1 ",UNKNOWN,0,9,9,3,15,24,FITZGERALD STADIUM
WESTMEATH,MAYO,09/03/2014,"NFL, DIV 1 ",UNKNOWN,3,9,18,2,17,23,"CUSACK PARK, MULLINGAR"
WESTMEATH,TYRONE,16/03/2014,"NFL, DIV 1 ",UNKNOWN,1,12,15,2,23,29,OMAGH
MAYO,CORK,16/03/2014,"NFL, DIV 1 ",UNKNOWN,4,12,24,2,14,20,"ELVERYS MACHALE PARK, CASTLEBAR"
KILDARE,KERRY,16/03/2014,"NFL, DIV 1 ",UNKNOWN,0,15,15,2,15,21,NEWBRIDGE
WESTMEATH,KERRY,30/03/2014,"NFL, DIV 1 ",UNKNOWN,0,13,13,2,15,21,"CUSACK PARK, MULLINGAR"
KILDARE,DERRY,30/03/2014,"NFL, DIV 1 ",UNKNOWN,3,9,18,2,17,23,CELTIC PARK
WESTMEATH,KILDARE,07/04/2014,"NFL, DIV 1 ",UNKNOWN,0,9,9,1,22,25,NEWBRIDGE
MAYO,DERRY,07/04/2014,"NFL, DIV 1 ",UNKNOWN,2,12,18,1,7,10,"ELVERYS MACHALE PARK, CASTLEBAR"
TYRONE,DUBLIN,07/04/2014,"NFL, DIV 1 ",UNKNOWN,1,15,18,3,10,19,OMAGH
KERRY,CORK,07/04/2014,"NFL, DIV 1 ",UNKNOWN,1,11,14,2,18,24,AUSTIN STACK PARK
DERRY,DUBLIN,27/04/2014,"NFL, DIV 1  FINAL",UNKNOWN,1,10,13,3,19,28,CROKE PARK
DONEGAL,ARMAGH,06/04/2014,"NFL, DIV 2 ",UNKNOWN,2,10,16,1,8,11,ATHLETIC GROUNDS
MEATH,LOUTH,06/04/2014,"NFL, DIV 2 ",UNKNOWN,2,10,16,1,12,15,"GAELIC GROUNDS, DROGHEDA"
MONAGHAN,GALWAY,06/04/2014,"NFL, DIV 2 ",UNKNOWN,0,13,13,0,12,12,CLONES
LAOIS,DOWN,06/04/2014,"NFL, DIV 2 ",UNKNOWN,1,16,19,2,10,16,O'MOORE PARK
DONEGAL,LOUTH,30/03/2014,"NFL, DIV 2 ",UNKNOWN,1,19,22,3,7,16,"FR TIERNEY PARK, BALLYSHANNON"
LAOIS,MONAGHAN,30/03/2014,"NFL, DIV 2 ",UNKNOWN,0,14,14,0,19,19,CLONES
GALWAY,ARMAGH,30/03/2014,"NFL, DIV 2 ",UNKNOWN,2,14,20,1,13,16,TUAM STADIUM
MEATH,DOWN,29/03/2014,"NFL, DIV 2 ",UNKNOWN,1,14,17,1,11,14,PAIRC TAILTEANN
GALWAY,LOUTH,16/03/2014,"NFL, DIV 2 ",UNKNOWN,0,15,15,2,9,15,DROGHEDA
DOWN,DONEGAL,16/03/2014,"NFL, DIV 2 ",UNKNOWN,1,9,12,0,10,10,PAIRC ESLER
LAOIS,MEATH,15/03/2014,"NFL, DIV 2 ",UNKNOWN,1,10,13,0,15,15,PORTLAOISE
MONAGHAN,ARMAGH,15/03/2014,"NFL, DIV 2 ",UNKNOWN,1,17,20,0,10,10,ATHLETIC GROUNDS
MONAGHAN,LOUTH,09/03/2014,"NFL, DIV 2 ",UNKNOWN,2,14,20,0,12,12,CLONES
DOWN,GALWAY,09/03/2014,"NFL, DIV 2 ",UNKNOWN,0,8,8,1,12,15,TUAM STADIUM
MEATH,DONEGAL,09/03/2014,"NFL, DIV 2 ",UNKNOWN,1,12,15,1,12,15,BALLYBOFEY
MONAGHAN,DONEGAL,02/03/2014,"NFL, DIV 2 ",UNKNOWN,0,10,10,2,11,17,"O'DONNELL PARK, LETTERKENNY"
LAOIS,GALWAY,01/03/2014,"NFL, DIV 2 ",UNKNOWN,1,20,23,0,8,8,PORTLAOISE
DOWN,LOUTH,01/03/2014,"NFL, DIV 2 ",UNKNOWN,4,16,28,0,9,9,PAIRC ESLER
LAOIS,LOUTH,09/02/2014,"NFL, DIV 2 ",UNKNOWN,2,8,14,0,11,11,DROGHEDA
MEATH,MONAGHAN,09/02/2014,"NFL, DIV 2 ",UNKNOWN,0,8,8,0,20,20,CLONES
GALWAY,DONEGAL,09/02/2014,"NFL, DIV 2 ",UNKNOWN,0,12,12,1,16,19,"PEARSE STADIUM, GALWAY"
MONAGHAN,DOWN,02/02/2014,"NFL, DIV 2 ",UNKNOWN,0,14,14,1,11,14,PAIRC ESLER
MEATH,GALWAY,02/02/2014,"NFL, DIV 2 ",UNKNOWN,3,18,27,4,11,23,PAIRC TAILTEANN
ARMAGH,LOUTH,02/02/2014,"NFL, DIV 2 ",UNKNOWN,1,13,16,0,16,16,DROGHEDA
LAOIS,DONEGAL,02/02/2014,"NFL, DIV 2 ",UNKNOWN,1,9,12,2,19,25,PORTLAOISE
MONAGHAN,DONEGAL,27/04/2014,"NFL, DIV 2  FINAL",UNKNOWN,1,16,19,1,10,13,CROKE PARK
LONGFORD,WEXFORD,06/04/2014,"NFL, DIV 3 ",UNKNOWN,2,10,16,1,15,18,WEXFORD PARK
FERMANAGH,OFFALY,06/04/2014,"NFL, DIV 3 ",UNKNOWN,3,10,19,2,13,19,BREWSTER PARK
SLIGO,ROSCOMMON,06/04/2014,"NFL, DIV 3 ",UNKNOWN,1,6,9,0,12,12,DR HYDE PARK
LIMERICK,CAVAN,05/04/2014,"NFL, DIV 3 ",UNKNOWN,0,14,14,0,18,18,"GAELIC GROUNDS, LIMERICK"
FERMANAGH,WEXFORD,30/03/2014,"NFL, DIV 3 ",UNKNOWN,2,20,26,3,8,17,BREWSTER PARK
SLIGO,LONGFORD,30/03/2014,"NFL, DIV 3 ",UNKNOWN,0,15,15,2,8,14,MARKIEVICZ PARK
OFFALY,LIMERICK,30/03/2014,"NFL, DIV 3 ",UNKNOWN,1,12,15,1,13,16,TULLAMORE
ROSCOMMON,CAVAN,29/03/2014,"NFL, DIV 3 ",UNKNOWN,1,8,11,0,14,14,KINGSPAN BREFFNI PARK
LIMERICK,WEXFORD,09/03/2014,"NFL, DIV 3 ",UNKNOWN,1,14,17,1,13,16,"GAELIC GROUNDS, LIMERICK"
OFFALY,LONGFORD,09/03/2014,"NFL, DIV 3 ",UNKNOWN,1,10,13,1,15,18,TULLAMORE
FERMANAGH,ROSCOMMON,09/03/2014,"NFL, DIV 3 ",UNKNOWN,4,10,22,3,17,26,BREWSTER PARK
SLIGO,CAVAN,09/03/2014,"NFL, DIV 3 ",UNKNOWN,0,10,10,1,12,15,KINGSPAN BREFFNI PARK
LIMERICK,ROSCOMMON,02/03/2014,"NFL, DIV 3 ",UNKNOWN,0,13,13,1,21,24,KILTOOM
OFFALY,SLIGO,02/03/2014,"NFL, DIV 3 ",UNKNOWN,1,12,15,0,18,18,MARKIEVICZ PARK
FERMANAGH,LONGFORD,02/03/2014,"NFL, DIV 3 ",UNKNOWN,2,11,17,1,15,18,GLENNON BROTHERS PEARSE PARK
CAVAN,WEXFORD,02/03/2014,"NFL, DIV 3 ",UNKNOWN,0,13,13,0,6,6,WEXFORD PARK
ROSCOMMON,WEXFORD,09/02/2014,"NFL, DIV 3 ",UNKNOWN,1,16,19,1,9,12,KILTOOM
OFFALY,CAVAN,09/02/2014,"NFL, DIV 3 ",UNKNOWN,0,8,8,1,11,14,TULLAMORE
LIMERICK,LONGFORD,09/02/2014,"NFL, DIV 3 ",UNKNOWN,2,11,17,0,11,11,"GAELIC GROUNDS, LIMERICK"
FERMANAGH,SLIGO,08/02/2014,"NFL, DIV 3 ",UNKNOWN,2,13,19,1,10,13,BREWSTER PARK
FERMANAGH,CAVAN,02/02/2014,"NFL, DIV 3 ",UNKNOWN,0,11,11,1,12,15,KINGSPAN BREFFNI PARK
LIMERICK,SLIGO,02/02/2014,"NFL, DIV 3 ",UNKNOWN,0,13,13,0,15,15,MARKIEVICZ PARK
ROSCOMMON,LONGFORD,02/02/2014,"NFL, DIV 3 ",UNKNOWN,0,13,13,0,10,10,GLENNON BROTHERS PEARSE PARK
OFFALY,WEXFORD,02/02/2014,"NFL, DIV 3 ",UNKNOWN,0,12,12,1,14,17,WEXFORD PARK
ROSCOMMON,CAVAN,26/04/2014,"NFL, DIV 3  FINAL",UNKNOWN,1,17,20,0,18,18,CROKE PARK
LONDON,LEITRIM,06/04/2014,"NFL, DIV 4 ",UNKNOWN,1,7,10,2,6,12,"RUISLIP, LONDON"
WICKLOW,TIPPERARY,06/04/2014,"NFL, DIV 4 ",UNKNOWN,4,12,24,0,22,22,SEMPLE STADIUM
CLARE,ANTRIM,06/04/2014,"NFL, DIV 4 ",UNKNOWN,0,10,10,0,6,6,CREGGAN
CARLOW,WATERFORD,06/04/2014,"NFL, DIV 4 ",UNKNOWN,0,9,9,1,9,12,DUNGARVAN
WICKLOW,WATERFORD,30/03/2014,"NFL, DIV 4 ",UNKNOWN,2,14,20,0,12,12,AUGHRIM
CARLOW,CLARE,30/03/2014,"NFL, DIV 4 ",UNKNOWN,2,10,16,3,21,30,"CUSACK PARK, ENNIS"
LEITRIM,TIPPERARY,30/03/2014,"NFL, DIV 4 ",UNKNOWN,0,16,16,5,16,31,ṔIRC SEAN MAC DIARMADA
LONDON,ANTRIM,30/03/2014,"NFL, DIV 4 ",UNKNOWN,1,10,13,3,15,24,CREGGAN
LONDON,CARLOW,22/03/2014,"NFL, DIV 4 ",UNKNOWN,2,7,13,0,13,13,"RUISLIP, LONDON"
ANTRIM,TIPPERARY,16/03/2014,"NFL, DIV 4 ",UNKNOWN,1,17,20,3,20,29,SEMPLE STADIUM
WICKLOW,CARLOW,16/03/2014,"NFL, DIV 4 ",UNKNOWN,1,25,28,1,11,14,DR CULLEN PARK
WATERFORD,LEITRIM,15/03/2014,"NFL, DIV 4 ",UNKNOWN,1,13,16,0,11,11,DUNGARVAN
WICKLOW,LEITRIM,09/03/2014,"NFL, DIV 4 ",UNKNOWN,0,11,11,1,17,20,AUGHRIM
CLARE,TIPPERARY,09/03/2014,"NFL, DIV 4 ",UNKNOWN,0,14,14,3,9,18,SEMPLE STADIUM
CARLOW,ANTRIM,09/03/2014,"NFL, DIV 4 ",UNKNOWN,3,15,24,2,17,23,DR CULLEN PARK
LONDON,WATERFORD,09/03/2014,"NFL, DIV 4 ",UNKNOWN,2,10,16,0,9,9,WALSH PARK
WATERFORD,ANTRIM,02/03/2014,"NFL, DIV 4 ",UNKNOWN,0,6,6,1,17,20,CREGGAN
CARLOW,LEITRIM,02/03/2014,"NFL, DIV 4 ",UNKNOWN,1,8,11,1,17,20,ṔIRC SEAN MAC DIARMADA
LONDON,TIPPERARY,02/03/2014,"NFL, DIV 4 ",UNKNOWN,1,7,10,1,19,22,"RUISLIP, LONDON"
WICKLOW,CLARE,02/03/2014,"NFL, DIV 4 ",UNKNOWN,1,8,11,2,13,19,"CUSACK PARK, ENNIS"
LONDON,CLARE,23/02/2014,"NFL, DIV 4 ",UNKNOWN,1,8,11,2,14,20,"RUISLIP, LONDON"
LEITRIM,CLARE,09/02/2014,"NFL, DIV 4 ",UNKNOWN,1,8,11,0,11,11,MILTOWN MALBAY
WICKLOW,ANTRIM,09/02/2014,"NFL, DIV 4 ",UNKNOWN,3,9,18,1,13,16,AHOGHILL
WATERFORD,TIPPERARY,09/02/2014,"NFL, DIV 4 ",UNKNOWN,1,9,12,0,12,12,THURLES
WATERFORD,CLARE,02/02/2014,"NFL, DIV 4 ",UNKNOWN,1,9,12,3,10,19,FRAHER FIELD
LEITRIM,ANTRIM,02/02/2014,"NFL, DIV 4 ",UNKNOWN,1,11,14,1,6,9,ṔIRC SEAN MAC DIARMADA
CARLOW,TIPPERARY,02/02/2014,"NFL, DIV 4 ",UNKNOWN,1,8,11,2,24,30,DR CULLEN PARK
LONDON,WICKLOW,02/02/2014,"NFL, DIV 4 ",UNKNOWN,1,8,11,3,13,22,AUGHRIM
CLARE,TIPPERARY,26/04/2014,"NFL, DIV 4  FINAL",UNKNOWN,1,15,18,1,16,19,CROKE PARK
DERRY,DONEGAL,31/01/2015,"NFL, DIV 1",LOSS,0,12,12,1,15,18,BALLYBOFEY
MAYO,KERRY,01/02/2015,"NFL, DIV 1",WIN,2,11,17,0,10,10,FITZGERALD STADIUM
DERRY,KERRY,08/02/2015,"NFL, DIV 1",LOSS,0,13,13,1,17,20,CELTIC PARK
MAYO,TYRONE,08/02/2015,"NFL, DIV 1",LOSS,1,7,10,1,11,14,"ELVERYS MACHALE PARK, CASTLEBAR"
MONAGHAN,MAYO,01/03/2015,"NFL, DIV 1",LOSS,0,11,11,3,15,24,"ELVERYS MACHALE PARK, CASTLEBAR"
MONAGHAN,DONEGAL,08/03/2015,"NFL, DIV 1",WIN,0,9,9,1,4,7,LETTERKENNY
KERRY,CORK,08/03/2015,"NFL, DIV 1",LOSS,2,9,15,3,17,26,PAIRC U̍ RINN
MAYO,DERRY,08/03/2015,"NFL, DIV 1",WIN,2,12,18,1,13,16,CELTIC PARK
MEATH,GALWAY,01/02/2015,"NFL, DIV 2",LOSS,1,12,15,2,13,19,PEARSE STADIUM
ROSCOMMON,CAVAN,01/02/2015,"NFL, DIV 2",TIE,1,11,14,0,14,14,KILTOOM
WESTMEATH,LAOIS,01/02/2015,"NFL, DIV 2",WIN,1,12,15,0,10,10,"CUSACK PARK, MULLINGAR"
KILDARE,DOWN,01/02/2015,"NFL, DIV 2",LOSS,1,15,18,3,13,22,NEWBRIDGE
LAOIS,CAVAN,07/02/2015,"NFL, DIV 2",LOSS,2,6,12,0,17,17,PORTLAOISE
DOWN,ROSCOMMON,07/02/2015,"NFL, DIV 2",LOSS,1,11,14,1,15,18,"PAIRC ESLER, NEWRY"
MEATH,KILDARE,07/02/2015,"NFL, DIV 2",WIN,0,13,13,0,11,11,PAIRC TAILTEANN
WESTMEATH,GALWAY,08/02/2015,"NFL, DIV 2",LOSS,2,12,18,2,13,19,"CUSACK PARK, MULLINGAR"
DOWN,CAVAN,28/02/2015,"NFL, DIV 2",WIN,1,9,12,0,8,8,KINGSPAN BREFFNI PARK
WESTMEATH,KILDARE,01/03/2015,"NFL, DIV 2",WIN,0,15,15,0,12,12,NEWBRIDGE
WESTMEATH,MEATH,07/03/2015,"NFL, DIV 2",LOSS,0,11,11,4,10,22,PAIRC TAILTEANN
KILDARE,CAVAN,07/03/2015,"NFL, DIV 2",WIN,2,13,19,0,14,14,KINGSPAN BREFFNI PARK
LAOIS,ROSCOMMON,08/03/2015,"NFL, DIV 2",WIN,2,17,23,0,16,16,PORTLAOISE
DOWN,GALWAY,08/03/2015,"NFL, DIV 2",WIN,1,17,20,1,16,19,"PAIRC ESLER, NEWRY"
FERMANAGH,LOUTH,31/01/2015,"NFL, DIV 3",WIN,0,16,16,0,7,7,BREWSTER PARK
CLARE,WEXFORD,01/02/2015,"NFL, DIV 3",WIN,1,16,19,0,5,5,MILTOWN MALBAY
LIMERICK,SLIGO,01/02/2015,"NFL, DIV 3",WIN,0,14,14,1,9,12,KILMALLOCK
TIPPERARY,ARMAGH,01/02/2015,"NFL, DIV 3",LOSS,0,13,13,2,8,14,ATHLETIC GROUNDS
LIMERICK,TIPPERARY,08/02/2015,"NFL, DIV 3",LOSS,1,2,5,1,14,17,"SEMPLE STADIUM, THURLES"
ARMAGH,WEXFORD,08/02/2015,"NFL, DIV 3",WIN,2,13,19,1,8,11,WEXFORD PARK
FERMANAGH,SLIGO,08/02/2015,"NFL, DIV 3",WIN,0,14,14,0,12,12,MARKIEVICZ PARK
CLARE,LOUTH,08/02/2015,"NFL, DIV 3",LOSS,0,13,13,1,16,19,"GAELIC GROUNDS, DROGHEDA"
LIMERICK,ARMAGH,01/03/2015,"NFL, DIV 3",LOSS,1,6,9,2,16,22,KILMALLOCK
WEXFORD,LOUTH,01/03/2015,"NFL, DIV 3",LOSS,1,10,13,1,16,19,"GAELIC GROUNDS, DROGHEDA"
FERMANAGH,TIPPERARY,01/03/2015,"NFL, DIV 3",WIN,2,9,15,0,11,11,BREWSTER PARK
SLIGO,CLARE,01/03/2015,"NFL, DIV 3",LOSS,1,13,16,0,22,22,"CUSACK PARK, ENNIS"
CLARE,TIPPERARY,07/03/2015,"NFL, DIV 3",LOSS,1,8,11,2,11,17,"SEMPLE STADIUM, THURLES"
FERMANAGH,ARMAGH,07/03/2015,"NFL, DIV 3",TIE,1,10,13,1,10,13,ATHLETIC GROUNDS
SLIGO,LOUTH,08/03/2015,"NFL, DIV 3",WIN,2,26,32,2,9,15,MARKIEVICZ PARK
LIMERICK,WEXFORD,08/03/2015,"NFL, DIV 3",LOSS,2,12,18,1,16,19,WEXFORD PARK
WICKLOW,WATERFORD,31/01/2015,"NFL, DIV 4",LOSS,0,10,10,0,14,14,FRAHER FIELD
LONDON,OFFALY,01/02/2015,"NFL, DIV 4",LOSS,1,2,5,0,9,9,RUISLIP
LEITRIM,LONGFORD,01/02/2015,"NFL, DIV 4",TIE,0,15,15,1,12,15,ṔIRC SÉN MAC DIARMADA
CARLOW,ANTRIM,01/02/2015,"NFL, DIV 4",TIE,0,15,15,1,12,15,ST PAULS PARK
LONDON,CARLOW,08/02/2015,"NFL, DIV 4",LOSS,0,13,13,2,9,15,NETWATCH CULLEN PARK
WICKLOW,LEITRIM,08/02/2015,"NFL, DIV 4",WIN,0,11,11,0,10,10,AUGHRIM
ANTRIM,LONGFORD,08/02/2015,"NFL, DIV 4",LOSS,0,13,13,0,14,14,PEARSE PARK
WATERFORD,OFFALY,08/02/2015,"NFL, DIV 4",LOSS,1,4,7,0,13,13,"O'CONNOR PARK, TULLAMORE"
LONDON,LONGFORD,28/02/2015,"NFL, DIV 4",LOSS,0,6,6,1,18,21,RUISLIP
CARLOW,WATERFORD,28/02/2015,"NFL, DIV 4",WIN,0,11,11,0,9,9,FRAHER FIELD
WICKLOW,OFFALY,01/03/2015,"NFL, DIV 4",LOSS,2,6,12,2,18,24,AUGHRIM
LEITRIM,ANTRIM,01/03/2015,"NFL, DIV 4",LOSS,1,13,16,1,18,21,ṔIRC SÉN MAC DIARMADA
LONDON,ANTRIM,08/03/2015,"NFL, DIV 4",LOSS,1,8,11,1,12,15,"CARGIN, TOOMBRIDGE"
WATERFORD,LONGFORD,08/03/2015,"NFL, DIV 4",LOSS,1,10,13,1,12,15,PEARSE PARK
WICKLOW,CARLOW,08/03/2015,"NFL, DIV 4",TIE,0,9,9,0,9,9,NETWATCH CULLEN PARK
OFFALY,LEITRIM,08/03/2015,"NFL, DIV 4",TIE,2,13,19,1,16,19,"O'CONNOR PARK, TULLAMORE"
DONEGAL,KERRY,15/03/2015,"NFL, DIV 1",LOSS,2,11,17,2,13,19,"AUSTIN STACK PARK, TRALEE"
MONAGHAN,DERRY,15/03/2015,"NFL, DIV 1",WIN,0,15,15,0,10,10,CLONES
LAOIS,MEATH,14/03/2015,"NFL, DIV 2",TIE,0,13,13,0,13,13,PAIRC TAILTEANN
GALWAY,CAVAN,15/03/2015,"NFL, DIV 2",LOSS,0,10,10,0,12,12,PEARSE STADIUM
KILDARE,ROSCOMMON,15/03/2015,"NFL, DIV 2",LOSS,2,12,18,0,24,24,NEWBRIDGE
WESTMEATH,DOWN,15/03/2015,"NFL, DIV 2",LOSS,0,10,10,2,17,23,"CUSACK PARK, MULLINGAR"
TIPPERARY,LOUTH,15/03/2015,"NFL, DIV 3",WIN,4,16,28,3,11,20,"GAELIC GROUNDS, DROGHEDA"
FERMANAGH,LIMERICK,15/03/2015,"NFL, DIV 3",WIN,2,19,25,2,10,16,BREWSTER PARK
CLARE,ARMAGH,15/03/2015,"NFL, DIV 3",LOSS,1,11,14,3,11,20,"CUSACK PARK, ENNIS"
